87.0,0.11937750701814265,0.7164228357582363,0.1401857237292934,NaN,NaN,10.0,52.0,24.0,0.5573692365709583,
36.0,0.5343211434077005,0.8411912652967397,0.5964153062920132,NaN,NaN,51.0,45.0,70.0,0.14139804838061443,
67.0,0.7070701068567534,0.3307982592852542,0.1085756225910256,NaN,NaN,89.0,10.0,54.0,0.452803015675296,
89.0,0.3096240478261556,0.11392151997571653,0.36226161295700177,NaN,NaN,93.0,72.0,26.0,0.03780548329784639,
36.0,0.38021655178637315,0.4713803999931824,0.8547591001056706,NaN,NaN,48.0,67.0,63.0,0.32495509719322,
2.0,0.5592591280954059,0.5842230094686596,0.18695329373603098,NaN,NaN,21.0,86.0,3.0,0.38381772504832445,
86.0,0.7211143857528804,0.02915763286747508,0.3264931076755433,NaN,NaN,61.0,58.0,42.0,0.3896718498009286,
52.0,0.859586632772747,0.5624516235527931,0.0017323087979927987,NaN,NaN,52.0,90.0,68.0,0.43422609532440193,
82.0,0.8669956577042078,0.7515125250460937,0.5229234795450634,NaN,NaN,25.0,11.0,0.0,0.3389464410660278,
26.0,0.3808855388729767,0.36208162726837734,0.5438235174732942,NaN,NaN,59.0,49.0,51.0,0.278666064886691,
47.0,0.2134477553396048,0.9493140373121213,0.7455091640359299,NaN,NaN,73.0,59.0,10.0,0.25685044208885044,
14.0,0.682628774002087,0.5374191229950032,0.9901072765639897,NaN,NaN,75.0,16.0,58.0,0.06130516134554642,
23.0,0.7838012844088252,0.3405109766368686,0.3415143013638775,NaN,NaN,37.0,6.0,52.0,0.055761574120789525,
15.0,0.3179452218140143,0.25094502021061993,0.7210894175030276,NaN,NaN,84.0,8.0,28.0,0.013998603218489336,
61.0,0.8253346981532842,0.7425448398940244,0.5623910408228622,NaN,NaN,68.0,97.0,12.0,0.8528657598133803,
81.0,0.8607589210948072,0.20122617768070117,0.9201028987998551,NaN,NaN,53.0,17.0,13.0,0.2632479992021385,
83.0,0.01318473971488432,0.252429638325553,0.4819185543167801,NaN,NaN,61.0,91.0,68.0,0.780363942837457,
63.0,0.8817613743484523,0.10712012771331625,0.6244683693531523,NaN,NaN,7.0,98.0,80.0,0.6930544697932238,
98.0,0.4310258920454485,0.7855604955634174,0.9880298788318526,NaN,NaN,50.0,83.0,92.0,0.16477252651869045,
70.0,0.027574500528539048,0.030763602509351173,0.9158524487370757,NaN,NaN,42.0,68.0,45.0,0.6231694729532676,
20.0,0.011452134528528779,0.47881564793383957,0.3831038141583085,NaN,NaN,66.0,15.0,6.0,0.9425108480285095,
94.0,0.8798636185454319,0.9931612127532654,0.14002495390112646,NaN,NaN,71.0,48.0,97.0,0.38603977837637116,
71.0,0.9250174276759158,0.5613159508688399,0.561381529267447,NaN,NaN,33.0,90.0,85.0,0.6310173212573597,
81.0,0.7802177232999711,0.1708118415022516,0.5235629209563527,NaN,NaN,51.0,34.0,42.0,0.34854147329696594,
71.0,0.758246158722758,0.12840523870799725,0.9856950082950845,NaN,NaN,37.0,74.0,77.0,0.8265768485613721,
9.0,0.5735356864526109,0.21954368353743825,0.02987658698072959,NaN,NaN,12.0,0.0,25.0,0.5114154449818276,
57.0,0.5391834141557396,0.65146169247213,0.5407036566423362,NaN,NaN,85.0,46.0,64.0,0.9786353398288349,
11.0,0.4982105373767224,0.8082480210004273,0.2665452157059348,NaN,NaN,7.0,90.0,10.0,0.2705627521067382,
74.0,0.07673956729029996,0.5142334056705727,0.7485962614917411,NaN,NaN,36.0,83.0,66.0,0.1314298142983269,
32.0,0.24981906396941966,0.9029653644736377,0.08688964308177993,NaN,NaN,19.0,84.0,1.0,0.07746152673522855,
19.0,0.7629797289866691,0.13653357741418237,0.4634594573584039,NaN,NaN,42.0,72.0,13.0,0.14238475504292425,
83.0,0.7263272266869043,0.575927393484964,0.7661795530573056,NaN,NaN,30.0,50.0,33.0,0.3409688775154458,
32.0,0.744564901038659,0.04699613760461396,0.49598525249315994,NaN,NaN,55.0,67.0,80.0,0.7582531402113656,
53.0,0.7895053238191464,0.8197131460873416,0.07654178017055935,NaN,NaN,68.0,58.0,78.0,0.7590505022430122,
27.0,0.8151437949583574,0.6367724793974949,0.16748849275907252,NaN,NaN,38.0,13.0,40.0,0.029916320093314908,
61.0,0.1744006311512868,0.5582733920831695,0.0506736825266666,NaN,NaN,81.0,47.0,10.0,0.5188393870987571,
73.0,0.7899351469217545,0.050335385269200894,0.5131013895957353,NaN,NaN,72.0,73.0,56.0,0.1455887761141853,
41.0,0.659067696509264,0.4660071885821895,0.09634900419870862,NaN,NaN,12.0,43.0,55.0,0.750621452186391,
38.0,0.52058243253689,0.43573942173140223,0.28912867758903027,NaN,NaN,56.0,81.0,48.0,0.45866083502428423,
76.0,0.15956455991078533,0.17453270237402507,0.4510931847733499,NaN,NaN,63.0,50.0,58.0,0.17126177575085633,
48.0,0.6000760488014453,0.2779112916389934,0.7625782276959064,NaN,NaN,49.0,58.0,96.0,0.2970205439798175,
53.0,0.07584919349946262,0.5769821799457214,0.5443311153056957,NaN,NaN,30.0,25.0,56.0,0.8029014610977832,
41.0,0.278849112850477,0.1368429185025043,0.5083857657628024,NaN,NaN,98.0,54.0,42.0,0.22040190199477494,
39.0,0.48775073196315644,0.9865732642293229,0.7401800385922118,NaN,NaN,68.0,78.0,7.0,0.925514096488699,
55.0,0.9598458314669661,0.36439922924254464,0.8177052162073871,NaN,NaN,28.0,56.0,75.0,0.08392354914018874,
6.0,0.3177945031113669,0.4237538698532377,0.9701703474522947,NaN,NaN,8.0,28.0,28.0,0.13780546202646005,
61.0,0.8572752197810602,0.6128000034485709,0.9399063619387663,NaN,NaN,81.0,15.0,77.0,0.7860908576346257,
78.0,0.2414777720120519,0.43827710736310854,0.36459602257537693,NaN,NaN,84.0,5.0,45.0,0.6570551873821533,
